Año solicitud;Año Inspección;Año certificación;Mes solicitud;Mes Inspección;Mes Certificación;Canal;Lugar de Trámite;Formato;Expediente;Exportador;Ruc;Producto;Nombre Cientifico;Departamento Origen;Variedad;Cod. Instalación;Contenedores;Precintos;Instalación;Tipo Instalación;Sede;Importador;Cod. Lugar de Producción;Inspector de Inspección;Tipo Vinculo Inspector;Tipo Vinculo Laboral;Inspector  Certificado;Lugar Destino;Tipo Envase;Uso Destinado;Certificación Electrónica;Partida Arancelaria;Des. Partida  Arancelaria;Pais Destino;Razon Social Destino;Certificados Generados;N° Certificado Origen;Lugar de Embarque;Medio Transporte;Estado Solicitud;Estado Inspección;Estado Certificado;Fecha Solicitud SNS2022;Fecha Solicitud Trazabilidad;Fecha Inspección Vuce;Fecha Inspección Trazabilidad;Fecha Inspección SNS2023;Fecha Certificación;Fecha Emision 1erCertificado;Envio Orgánico;Tipo Export;Cantidad Envase;Peso Neto
2025;2025;2025;01;02;02;VUCE;PIURA;SNS022;250270002672;AGROEXPORTADORA SOL DE OLMOS S.A.C.;20556450600;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-00126-PE;;451291;AGROPACKING FESOL PERU;PE;PIURA;WONDERFUL CITRUS VENTURES LLC;004-03006-01;ALBERCA MEZA WALBERTO;VINCULO LABORAL;EXTERNO;ARTEAGA CRISANTO JAVIER EDUARDO;HOUSTON;CAJA(S);CONSUMO;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;EEUU;;1602663;1602663;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;30/01/2025;03/02/2025;03/02/2025;03/02/2025;03/02/2025;;EX;1,400;25,200.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002673;AGROEXPORTADORA SOL DE OLMOS S.A.C.;20556450600;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;;;451283;AGROPACKING FESOL PERU;IE/NC;PIURA;Andean Sun Produce, LLC / DBA Gold Cup Fresh;004-03006-01;ALBERCA MEZA WALBERTO;VINCULO LABORAL;EXTERNO;ARTEAGA CRISANTO JAVIER EDUARDO;MIAMI, FL.;CAJA(S);CONSUMO;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;EEUU;;1597516;1597516;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;25/01/2025;27/01/2025;27/01/2025;28/01/2025;27/01/2025;;EX;1,600;25,600.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002674;AGROEXPORTADORA SOL DE OLMOS S.A.C.;20556450600;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-00126-PE;;451282;AGROPACKING FESOL PERU;PE;PIURA;J SANCHEZ PRODUCE INC;004-03006-01;ALBERCA MEZA WALBERTO;VINCULO LABORAL;EXTERNO;ARTEAGA CRISANTO JAVIER EDUARDO;MIAMI, FL.;CAJA(S);CONSUMO;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;EEUU;;1597240;1597240;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;26/01/2025;27/01/2025;27/01/2025;28/01/2025;27/01/2025;;EX;1,400;25,200.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002681;LIMONES PIURANOS SOCIEDAD ANONIMA CERRADA;20484002216;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;PIURA;;002-00064-PE;SZLU-939138-3;451298;LIMONES PIURANOS SOCIEDAD ANONIMA CERRADA;PE;PIURA;DISTRIBUCION ECA S.A;002-06375-01;NAVARRO AGUIRRE JIMY ANTONIO;VINCULO LABORAL;LOCADOR DIRECCIONES DESCONCENTRADAS;ARTEAGA CRISANTO JAVIER EDUARDO;BALBOA;CAJA(S);CONSUMO;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;PANAMA;;1597371;1597371;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;25/01/2025;27/01/2025;27/01/2025;28/01/2025;27/01/2025;;EX;1,260;22,680.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002682;LIMONES PIURANOS SOCIEDAD ANONIMA CERRADA;20484002216;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;PIURA;;002-00064-PE;TTNU-853231-1;451297;LIMONES PIURANOS SOCIEDAD ANONIMA CERRADA;PE;PIURA;DISTRIBUCION ECA S.A;002-06375-01 - 002-06375-01;NAVARRO AGUIRRE JIMY ANTONIO;VINCULO LABORAL;LOCADOR DIRECCIONES DESCONCENTRADAS;ARTEAGA CRISANTO JAVIER EDUARDO;BALBOA;CAJA(S);CONSUMO;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;PANAMA;;1597348;1597348;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;25/01/2025;27/01/2025;27/01/2025;28/01/2025;27/01/2025;;EX;882;15,876.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002702;AGROEXPORTADORA SOL DE OLMOS S.A.C.;20556450600;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-00126-PE;SEGU-988564-9;449706;AGROPACKING FESOL PERU;PE;PIURA;WONDERFUL CITRUS VENTURES LLC;004-03006-01;CASTRO SANCHEZ MARIA AURORA;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTRO SANCHEZ MARIA AURORA;HOUSTON;CAJA(S);CONSUMO;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;EEUU;;1597572;1597572;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;27/01/2025;27/01/2025;27/01/2025;27/01/2025;27/01/2025;;EX;1,430;25,260.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002706;METRO ENTERPRISE PERU S.A.C.;20477795618;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-008-2011-PE;GCXU-802372-5;451452;EMPACADORA DE FRUTOS TROPICALES SOCIEDAD ANONIMA CERRADA;PE;PIURA;CHERRY GLASS USA INC;002-06214-03 - 002-06214-06 - 004-02195-02 - 004-04177-08 - 004-15590-01;BERMEO CORREA ANA CECILIA;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;BERMEO CORREA ANA CECILIA;MIAMI, FL.;CAJA(S);CONSUMO;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;EEUU;;1598297;1598297;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;27/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;No;EX;1,600;25,920.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002707;METRO ENTERPRISE PERU S.A.C.;20477795618;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-00131-PE;BEAU-971158-4;449024;IMPORTACIONES & EXPORTACIONES DEL PERU A SU MESA S.A.C.;PE;PIURA;CHERRY GLASS USA INC;002-06474-01 - 009-48701-01;NAVARRO MORANTE DEYSY LUCIA;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;NAVARRO MORANTE DEYSY LUCIA;MIAMI, FL.;CAJA(S);CONSUMO;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;EEUU;;1598748;1598748;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;27/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;;EX;1,600;26,080.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002709;METRO ENTERPRISE PERU S.A.C.;20477795618;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-00131-PE;SMLU-547052-9;451466;IMPORTACIONES & EXPORTACIONES DEL PERU A SU MESA S.A.C.;PE;PIURA;CHERRY GLASS USA INC;004-02308-04 - 009-48701-01;HERNANDEZ ZETA EDWIN ALEXANDER;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;HERNANDEZ ZETA EDWIN ALEXANDER;MIAMI, FL.;CAJA(S);CONSUMO;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;EEUU;;1596345;1596345;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;25/01/2025;No;EX;1,600;26,080.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002714;SOCIEDAD AGRICOLA RAPEL   S.A.C.;20451779711;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;PIURA;Tahiti;002-00009-PTE;;449457;EMPACADORA DE FRUTOS TROPICALES SOCIEDAD ANONIMA CERRADA;PTE;PIURA;DAYKA & HACKETT, LLC.;002-08004-02 - 002-08004-03 - 002-08004-08;CURAY CALDERON MARIA ELENA;VINCULO LABORAL;EXTERNO;NORIEGA MEJIA MANUEL ROMAN;PHILADELPHIA;CAJA(S);COMERCIALIZACION;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;EEUU;;1597581;1597581;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;27/01/2025;27/01/2025;27/01/2025;28/01/2025;27/01/2025;;EX;1,400;23,800.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002715;SOCIEDAD AGRICOLA RAPEL   S.A.C.;20451779711;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;PIURA;Tahiti;002-00009-PTE;MNBU-342343-7;451311;EMPACADORA DE FRUTOS TROPICALES SOCIEDAD ANONIMA CERRADA;PTE;PIURA;ANDEAN SUN PRODUCE, LLC / DBA GOLD CUP FRESH;002-08004-01 - 002-08004-02 - 002-08004-08;BERMEO CORREA ANA CECILIA;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;BERMEO CORREA ANA CECILIA;PHILADELPHIA;CAJA(S);COMERCIALIZACION;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;EEUU;;1597436;1597436;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;27/01/2025;27/01/2025;27/01/2025;27/01/2025;27/01/2025;No;EX;1,400;23,800.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002724;PROCESADORA LARAN SAC;20451899881;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-00009-PTE;;451299;EMPACADORA DE FRUTOS TROPICALES SOCIEDAD ANONIMA CERRADA;PTE;PIURA;WONDERFUL CITRUS PACKING LLC;002-06214-03 - 002-06214-04 - 002-39718-01 - 004-02195-02 - 004-04177-08 - 004-15590-01;NAVARRO AGUIRRE JIMY ANTONIO;VINCULO LABORAL;LOCADOR DIRECCIONES DESCONCENTRADAS;ARTEAGA CRISANTO JAVIER EDUARDO;HOUSTON;CAJA(S);CONSUMO;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;EEUU;;1598788;1598788;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;25/01/2025;28/01/2025;28/01/2025;29/01/2025;28/01/2025;;EX;1,200;21,600.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002727;PROCESADORA LARAN SAC;20451899881;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-00009-PTE;;;EMPACADORA DE FRUTOS TROPICALES SOCIEDAD ANONIMA CERRADA;PTE;PIURA;PROVINCIAL FRUIT CO . LTD.;002-06214-06 - 002-39718-01 - 004-02195-02 - 004-04177-08 - 004-15590-01;BERMEO CORREA ANA CECILIA;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;BERMEO CORREA ANA CECILIA;TORONTO;CAJA(S);CONSUMO;NO;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;CANADA;;1597732;1597732;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;27/01/2025;27/01/2025;27/01/2025;27/01/2025;27/01/2025;No;EX;1,240;22,320.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002728;PROCESADORA LARAN SAC;20451899881;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-00009-PTE;;;EMPACADORA DE FRUTOS TROPICALES SOCIEDAD ANONIMA CERRADA;PTE;PIURA;PACIFIC PRODUCE LTD;002-06214-06 - 002-39718-01 - 004-02195-02 - 004-04177-08 - 004-15590-01;CURAY CALDERON MARIA ELENA;VINCULO LABORAL;EXTERNO;NORIEGA MEJIA MANUEL ROMAN;ROTTERDAM PORT;CAJA(S);CONSUMO;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;PAISES BAJOS;;1597972;1597972;Puerto del Callao;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;27/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;;EX;5,280;21,120.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002729;PROCESADORA LARAN SAC;20451899881;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-00009-PTE;;;EMPACADORA DE FRUTOS TROPICALES SOCIEDAD ANONIMA CERRADA;PTE;PIURA;FRUIDOM;002-06214-03 - 002-06214-06 - 002-39718-01 - 002-39718-02 - 002-39718-03 - 004-02195-02 - 004-04177-08 - 004-15590-01;CURAY CALDERON MARIA ELENA;VINCULO LABORAL;EXTERNO;NORIEGA MEJIA MANUEL ROMAN;POINTE A PITRE;CAJA(S);CONSUMO;NO;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;GUADALUPE;;1597991;1597991;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;27/01/2025;28/01/2025;28/01/2025;29/01/2025;28/01/2025;;EX;1,400;25,200.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002730;PROCESADORA LARAN SAC;20451899881;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-00009-PTE;;;EMPACADORA DE FRUTOS TROPICALES SOCIEDAD ANONIMA CERRADA;PTE;PIURA;PACIFIC PRODUCE LTD;002-06214-03 - 002-06214-06 - 002-39718-02 - 004-02195-02 - 004-02195-02 - 004-04177-08;CURAY CALDERON MARIA ELENA;VINCULO LABORAL;EXTERNO;NORIEGA MEJIA MANUEL ROMAN;LONDON GATEWAY;BINES DE CARTON;CONSUMO;NO;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;INGLATERRA;;1597980;1597980;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;27/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;;EX;38;20,900.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002730;PROCESADORA LARAN SAC;20451899881;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-00009-PTE;;;EMPACADORA DE FRUTOS TROPICALES SOCIEDAD ANONIMA CERRADA;PTE;PIURA;PACIFIC PRODUCE LTD;002-06214-03 - 002-06214-06 - 002-39718-02 - 004-02195-02 - 004-02195-02 - 004-04177-08;CURAY CALDERON MARIA ELENA;VINCULO LABORAL;EXTERNO;NORIEGA MEJIA MANUEL ROMAN;LONDON GATEWAY;CAJA(S);CONSUMO;NO;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;INGLATERRA;;1597980;1597980;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;27/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;;EX;70;1,260.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002731;PROCESADORA LARAN SAC;20451899881;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-00009-PTE;;;EMPACADORA DE FRUTOS TROPICALES SOCIEDAD ANONIMA CERRADA;PTE;PIURA;PACIFIC PRODUCE LTD;002-06214-03 - 002-06214-06 - 004-02195-02 - 004-04177-08;CURAY CALDERON MARIA ELENA;VINCULO LABORAL;EXTERNO;NORIEGA MEJIA MANUEL ROMAN;LONDON GATEWAY;CAJA(S);CONSUMO;NO;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;INGLATERRA;;1597988;1597988;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;27/01/2025;28/01/2025;28/01/2025;29/01/2025;28/01/2025;;EX;5,280;21,120.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002739;ANAWI EXPORT S.A.C.;20566232724;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;PIURA;;002-009-15-PE;SMLU-545463-6;449023;AGROEXPORTACIONES MACHU PICCHU S.R.L.;PE;PIURA;Anawi USA LLC;004-02195-02;NAVARRO MORANTE DEYSY LUCIA;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;NAVARRO MORANTE DEYSY LUCIA;PHILADELPHIA;CAJA(S);COMERCIALIZACION;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;EEUU;;1598732;1598732;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;27/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;;EX;1,600;25,600.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002762;AGROCITRUS S.A.C.;20609391503;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-00130-PE;;443351;FRUIT NORTH SERVICES E.I.R.L.;PE;PIURA;UNIFRESH PRODUCE CORP.;004-04177-08;ARAMBULO PALACIOS CARLOS ENRIQUE;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ARTEAGA CRISANTO JAVIER EDUARDO;MIAMI, FL.;CAJA(S);COMERCIALIZACION;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;EEUU;;1600447;1600447;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;23/01/2025;23/01/2025;26/01/2025;30/01/2025;30/01/2025;31/01/2025;30/01/2025;;EX;1,600;25,600.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002763;AGROCITRUS S.A.C.;20609391503;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-00130-PE;FBIU-504745-7;443349;FRUIT NORTH SERVICES E.I.R.L.;PE;PIURA;JUMBO MARKET S.A;004-04177-08;ARAMBULO PALACIOS CARLOS ENRIQUE;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ARTEAGA CRISANTO JAVIER EDUARDO;BALBOA;CAJA(S);COMERCIALIZACION;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;PANAMA;;1600745;1600745;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;23/01/2025;23/01/2025;26/01/2025;31/01/2025;31/01/2025;31/01/2025;31/01/2025;;EX;1,080;25,920.00
2025;2025;2025;01;02;02;VUCE;PIURA;SNS022;250270002764;AGROCITRUS S.A.C.;20609391503;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-00130-PE;;449328;FRUIT NORTH SERVICES E.I.R.L.;PE;PIURA;UNIFRESH PRODUCE CORP.;004-04177-08;ARAMBULO PALACIOS CARLOS ENRIQUE;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ARTEAGA CRISANTO JAVIER EDUARDO;MIAMI, FL.;CAJA(S);COMERCIALIZACION;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;EEUU;;1602331;1602331;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;23/01/2025;23/01/2025;02/02/2025;02/02/2025;02/02/2025;03/02/2025;02/02/2025;;EX;1,400;24,500.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002765;AGROCITRUS S.A.C.;20609391503;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-00130-PE;OERU-419034-0;449532;FRUIT NORTH SERVICES E.I.R.L.;PE;PIURA;JUMBO MARKET S.A;004-04177-08;ARAMBULO PALACIOS CARLOS ENRIQUE;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;ARTEAGA CRISANTO JAVIER EDUARDO;BALBOA;CAJA(S);COMERCIALIZACION;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;PANAMA;;1600761;1600761;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;23/01/2025;23/01/2025;27/01/2025;31/01/2025;31/01/2025;31/01/2025;31/01/2025;;EX;1,080;25,920.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002787;AGROEXPORTADORA SOL DE OLMOS S.A.C.;20556450600;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;;002-00126-PE;SMLU-547880-7;449708;AGROPACKING FESOL PERU;PE;PIURA;FIGUEROA PRODUCE CORP;004-03006-01 - 004-03006-01;CASTRO SANCHEZ MARIA AURORA;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;CASTRO SANCHEZ MARIA AURORA;MIAMI, FL.;CAJA(S);CONSUMO;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;EEUU;;1600688;1600688;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;29/01/2025;31/01/2025;31/01/2025;31/01/2025;31/01/2025;;EX;1,600;25,600.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002814;ANDES FRESH SOCIEDAD ANONIMA CERRADA - ANDES FRESH S.A.C.;20611550597;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;Tahiti;002-00041-PE;;451285;INTERFRUITS PERU S.A.C.;PE;PIURA;Terra Produce LLC;004-27569-01;ALBERCA MEZA WALBERTO;VINCULO LABORAL;EXTERNO;ARTEAGA CRISANTO JAVIER EDUARDO;MIAMI, FL.;CAJA(S);CONSUMO;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;EEUU;;1598870;1598870;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;27/01/2025;29/01/2025;29/01/2025;29/01/2025;29/01/2025;;EX;1,600;26,080.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002815;ANDES FRESH SOCIEDAD ANONIMA CERRADA - ANDES FRESH S.A.C.;20611550597;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;PIURA;Tahiti;002-00041-PE;BMOU-962630-0;;INTERFRUITS PERU S.A.C.;PE;PIURA;DOMINGO ALEJANDRO BERGES BRITO;004-04177-08 - 004-27569-01;ALBERCA MEZA WALBERTO;VINCULO LABORAL;EXTERNO;ARTEAGA CRISANTO JAVIER EDUARDO;CAUCEDO;CAJA(S);CONSUMO;NO;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;REPUBLICA DOMINICANA;;1598869;1598869;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;27/01/2025;29/01/2025;29/01/2025;29/01/2025;29/01/2025;;EX;1,080;26,784.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002816;ANDES FRESH SOCIEDAD ANONIMA CERRADA - ANDES FRESH S.A.C.;20611550597;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;LAMBAYEQUE;Tahiti;002-00041-PE;BMOU-964115-7;;INTERFRUITS PERU S.A.C.;PE;PIURA;DOMINGO ALEJANDRO BERGES BRITO;004-27569-01;ALBERCA MEZA WALBERTO;VINCULO LABORAL;EXTERNO;ARTEAGA CRISANTO JAVIER EDUARDO;CAUCEDO;CAJA(S);CONSUMO;NO;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;REPUBLICA DOMINICANA;;1598868;1598868;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;27/01/2025;29/01/2025;29/01/2025;29/01/2025;29/01/2025;;EX;1,080;26,784.00
2025;2025;2025;01;01;01;VUCE;PIURA;SNS022;250270002818;INDUSTRIAL FRUTOS NATURALES DEL PERU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;20609871645;LIMON TAHITI (Lima tahiti), fruto fresco;Citrus latifolia;PIURA;Tahiti;002-00041-PE;BEAU-970908-3;451461;INTERFRUITS PERU S.A.C.;PE;PIURA;NORTH STAR IMPORT & EXPORT, LLC;002-01473-01 - 002-08195-01;BERMEO CORREA ANA CECILIA;VINCULO LABORAL;CONTRATO ADMINISTRATIVO DE SERVICIO;BERMEO CORREA ANA CECILIA;MIAMI, FL.;CAJA(S);COMERCIALIZACION;SI;0805.50.22.00;LIMA TAHITI (LIMON TAHITI)(CITRUS LATIFOLIA), FRESCAS O SECO AL NATURAL;EEUU;;1598157;1598157;Puerto de Paita;MARITIMO;GENERADO;CERRADO;APROBADO;24/01/2025;24/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;28/01/2025;No;EX;1,400;25,200.00
